benchmark,task_column,task_id,task_predictability_proxy_max_abs_peer_spearman,task_unpredictability_score,observed_count,difficulty_tier,task_score,observed_mean,observed_std
mmau,mmau/0be58acd-2201-4d00-8357-0b0c1ab3b335,0be58acd-2201-4d00-8357-0b0c1ab3b335,0.9999999999999997,3.3306690738754696e-16,16,easy,0.9375,0.9375,0.2420614591379635
omnimath,omnimath/omnimath_1775,omnimath_1775,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
research-code-bench,research-code-bench/len_track_metrics,len_track_metrics,0.9999999999999997,3.3306690738754696e-16,16,hard,0.0625,0.0625,0.2420614591379635
livecodebench,livecodebench/abc356_e,abc356_e,0.9999999999999997,3.3306690738754696e-16,16,easy,0.7916666875,0.7916666875,0.351089586244686
livecodebench,livecodebench/abc354_b,abc354_b,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
livecodebench,livecodebench/abc337_d,abc337_d,0.9999999999999997,3.3306690738754696e-16,16,easy,0.7916666875,0.7916666875,0.351089586244686
dacode,dacode/dacode-dm-csv-008,dacode-dm-csv-008,0.9999999999999997,3.3306690738754696e-16,16,medium,0.4375,0.4375,0.1653594569415369
omnimath,omnimath/omnimath_2056,omnimath_2056,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
research-code-bench,research-code-bench/grid-cell-conformal-isometry_conformal_isometry_loss,grid-cell-conformal-isometry_conformal_isometry_loss,0.9999999999999997,3.3306690738754696e-16,16,hard,0.0625,0.0625,0.2420614591379635
simpleqa,simpleqa/simpleqa-3914,simpleqa-3914,0.9999999999999997,3.3306690738754696e-16,16,easy,0.9375,0.9375,0.2420614591379635
bfcl,bfcl/bfcl-multiple-105,bfcl-multiple-105,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
pixiu,pixiu/pixiu-multifin-multifineng3,pixiu-multifin-multifineng3,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
humanevalfix,humanevalfix/python-20,python-20,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
simpleqa,simpleqa/simpleqa-962,simpleqa-962,0.9999999999999997,3.3306690738754696e-16,16,easy,0.9375,0.9375,0.2420614591379635
humanevalfix,humanevalfix/python-11,python-11,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
humanevalfix,humanevalfix/python-40,python-40,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
humanevalfix,humanevalfix/python-36,python-36,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
humanevalfix,humanevalfix/python-30,python-30,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
humanevalfix,humanevalfix/python-119,python-119,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
kumo,kumo/virusclassificationenv-t4-a6-v1-s0,virusclassificationenv-t4-a6-v1-s0,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
aime,aime/aime_ii-4,aime_ii-4,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
humanevalfix,humanevalfix/python-126,python-126,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
quixbugs,quixbugs/quixbugs-python-max_sublist_sum,quixbugs-python-max_sublist_sum,0.9999999999999997,3.3306690738754696e-16,16,easy,0.875,0.875,0.3307189138830738
humanevalfix,humanevalfix/python-16,python-16,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
humanevalfix,humanevalfix/python-128,python-128,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
swe-lancer,swe-lancer/29433-manager-0,29433-manager-0,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
humanevalfix,humanevalfix/python-133,python-133,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
humanevalfix,humanevalfix/python-147,python-147,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
humanevalfix,humanevalfix/python-136,python-136,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
humanevalfix,humanevalfix/python-146,python-146,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
humanevalfix,humanevalfix/python-137,python-137,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
humanevalfix,humanevalfix/python-41,python-41,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
humanevalfix,humanevalfix/python-140,python-140,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
quixbugs,quixbugs/quixbugs-python-lcs_length,quixbugs-python-lcs_length,0.9999999999999997,3.3306690738754696e-16,16,easy,0.875,0.875,0.3307189138830738
quixbugs,quixbugs/quixbugs-python-gcd,quixbugs-python-gcd,0.9999999999999997,3.3306690738754696e-16,16,easy,0.875,0.875,0.3307189138830738
quixbugs,quixbugs/quixbugs-python-bucketsort,quixbugs-python-bucketsort,0.9999999999999997,3.3306690738754696e-16,16,easy,0.875,0.875,0.3307189138830738
quixbugs,quixbugs/quixbugs-python-hanoi,quixbugs-python-hanoi,0.9999999999999997,3.3306690738754696e-16,16,easy,0.875,0.875,0.3307189138830738
quixbugs,quixbugs/quixbugs-python-bitcount,quixbugs-python-bitcount,0.9999999999999997,3.3306690738754696e-16,16,easy,0.875,0.875,0.3307189138830738
humanevalfix,humanevalfix/python-107,python-107,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
quixbugs,quixbugs/quixbugs-java-sieve,quixbugs-java-sieve,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
kumo,kumo/politicalmanifestoenv-t4-a6-v1-s1,politicalmanifestoenv-t4-a6-v1-s1,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
quixbugs,quixbugs/quixbugs-java-kth,quixbugs-java-kth,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
quixbugs,quixbugs/quixbugs-java-bucketsort,quixbugs-java-bucketsort,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
simpleqa,simpleqa/simpleqa-591,simpleqa-591,0.9999999999999997,3.3306690738754696e-16,16,easy,0.875,0.875,0.3307189138830738
quixbugs,quixbugs/quixbugs-python-kth,quixbugs-python-kth,0.9999999999999997,3.3306690738754696e-16,16,easy,0.875,0.875,0.3307189138830738
humanevalfix,humanevalfix/python-42,python-42,0.9999999999999997,3.3306690738754696e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
quixbugs,quixbugs/quixbugs-python-flatten,quixbugs-python-flatten,0.9999999999999997,3.3306690738754696e-16,16,easy,0.875,0.875,0.3307189138830738
aider-polyglot,aider-polyglot/polyglot_java_zipper,polyglot_java_zipper,0.9999999999999998,2.220446049250313e-16,16,hard,0.1875,0.1875,0.3903123748998999
humanevalfix,humanevalfix/python-77,python-77,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
gpqa-diamond,gpqa-diamond/134,134,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
humanevalfix,humanevalfix/python-23,python-23,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
gaia,gaia/dc28cf18-6431-458b-83ef-64b3ce566c10,dc28cf18-6431-458b-83ef-64b3ce566c10,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
humanevalfix,humanevalfix/python-21,python-21,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
gpqa-diamond,gpqa-diamond/57,57,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
aider-polyglot,aider-polyglot/polyglot_java_satellite,polyglot_java_satellite,0.9999999999999998,2.220446049250313e-16,16,hard,0.1875,0.1875,0.3903123748998999
humanevalfix,humanevalfix/python-54,python-54,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
humanevalfix,humanevalfix/python-24,python-24,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
humanevalfix,humanevalfix/python-66,python-66,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
humanevalfix,humanevalfix/python-29,python-29,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
gaia,gaia/b7f857e4-d8aa-4387-af2a-0e844df5b9d8,b7f857e4-d8aa-4387-af2a-0e844df5b9d8,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
gpqa-diamond,gpqa-diamond/19,19,0.9999999999999998,2.220446049250313e-16,16,saturated,0.958333375,0.958333375,0.1102395277213866
humanevalfix,humanevalfix/python-78,python-78,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
humanevalfix,humanevalfix/python-6,python-6,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
spreadsheetbench,spreadsheetbench/54274,54274,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
humanevalfix,humanevalfix/python-80,python-80,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
usaco,usaco/412,412,0.9999999999999998,2.220446049250313e-16,16,easy,0.875,0.875,0.3307189138830738
humanevalfix,humanevalfix/python-103,python-103,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
humanevalfix,humanevalfix/python-51,python-51,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
ineqmath,ineqmath/2,2,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
spreadsheetbench,spreadsheetbench/66-24,66-24,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
crustbench,crustbench/crustbench-42-kocaeli-printf,crustbench-42-kocaeli-printf,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
humanevalfix,humanevalfix/python-108,python-108,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
usaco,usaco/1040,1040,0.9999999999999998,2.220446049250313e-16,16,easy,0.75,0.75,0.3996526443189448
usaco,usaco/1060,1060,0.9999999999999998,2.220446049250313e-16,16,saturated,0.958333375,0.958333375,0.1102395277213866
aime,aime/aime_68,aime_68,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
usaco,usaco/246,246,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
humanevalfix,humanevalfix/python-111,python-111,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
humanevalfix,humanevalfix/python-114,python-114,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
aime,aime/aime_ii-7,aime_ii-7,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
humanevalfix,humanevalfix/python-138,python-138,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
dacode,dacode/dacode-data-sa-047,dacode-data-sa-047,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
usaco,usaco/897,897,0.9999999999999998,2.220446049250313e-16,16,easy,0.75,0.75,0.3996526443189448
hle,hle/hle/hle__67254b9b3f37dfb9cf080a95,hle/hle__67254b9b3f37dfb9cf080a95,0.9999999999999998,2.220446049250313e-16,16,hard,0.0625,0.0625,0.2420614591379635
swesmith,swesmith/oauthlib__oauthlib.1fd52536.combine_file__kruun5qz,oauthlib__oauthlib.1fd52536.combine_file__kruun5qz,0.9999999999999998,2.220446049250313e-16,16,hard,0.125,0.125,0.3307189138830738
humanevalfix,humanevalfix/python-121,python-121,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
humanevalfix,humanevalfix/python-124,python-124,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
humanevalfix,humanevalfix/python-125,python-125,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
ineqmath,ineqmath/29,29,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
dacode,dacode/dacode-di-text-021,dacode-di-text-021,0.9999999999999998,2.220446049250313e-16,16,saturated,0.958333375,0.958333375,0.1102395277213866
humanevalfix,humanevalfix/python-135,python-135,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
humanevalfix,humanevalfix/python-91,python-91,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
spreadsheetbench,spreadsheetbench/52917,52917,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-gsm-symbolic-hard0292e21f-seed45-1,reasoning-gym-arithmetic-gsm-symbolic-hard0292e21f-seed45-1,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
livecodebench,livecodebench/abc348_d,abc348_d,0.9999999999999998,2.220446049250313e-16,16,easy,0.7916666875,0.7916666875,0.3886407871780056
reasoning-gym,reasoning-gym/reasoning-gym-games-puzzle24-hard0292e21f-seed45-2,reasoning-gym-games-puzzle24-hard0292e21f-seed45-2,0.9999999999999998,2.220446049250313e-16,16,saturated,0.979375,0.979375,0.0798802815155279
kumo,kumo/fashionenv-t4-a6-v1-s0,fashionenv-t4-a6-v1-s0,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
mmmlu,mmmlu/mmmlu-ja-jp-00092,mmmlu-ja-jp-00092,0.9999999999999998,2.220446049250313e-16,16,medium,0.5624999374999999,0.5624999374999999,0.4521361653077351
reasoning-gym,reasoning-gym/reasoning-gym-games-mini-sudoku-easy00cea0a5-seed45-0,reasoning-gym-games-mini-sudoku-easy00cea0a5-seed45-0,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
livecodebench,livecodebench/3508,3508,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
reasoning-gym,reasoning-gym/reasoning-gym-logic-zebra-puzzles-easy00cea0a5-seed45-0,reasoning-gym-logic-zebra-puzzles-easy00cea0a5-seed45-0,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
reasoning-gym,reasoning-gym/reasoning-gym-games-tower-of-hanoi-hard0292e21f-seed45-2,reasoning-gym-games-tower-of-hanoi-hard0292e21f-seed45-2,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-power-function-hard0292e21f-seed45-0,reasoning-gym-arithmetic-power-function-hard0292e21f-seed45-0,0.9999999999999998,2.220446049250313e-16,16,saturated,0.979375,0.979375,0.0798802815155279
livecodebench,livecodebench/3608,3608,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
mmmlu,mmmlu/mmmlu-bn-bd-00019,mmmlu-bn-bd-00019,0.9999999999999998,2.220446049250313e-16,16,medium,0.5624999374999999,0.5624999374999999,0.4521361653077351
livecodebench,livecodebench/abc320_c,abc320_c,0.9999999999999998,2.220446049250313e-16,16,easy,0.8750000625,0.8750000625,0.2602081998932462
quixbugs,quixbugs/quixbugs-python-topological_ordering,quixbugs-python-topological_ordering,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
livecodebench,livecodebench/abc329_c,abc329_c,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
livecodebench,livecodebench/abc330_c,abc330_c,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-count-bits-hard0292e21f-seed45-1,reasoning-gym-arithmetic-count-bits-hard0292e21f-seed45-1,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
reasoning-gym,reasoning-gym/reasoning-gym-logic-knights-knaves-easy00cea0a5-seed45-0,reasoning-gym-logic-knights-knaves-easy00cea0a5-seed45-0,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
livecodebench,livecodebench/abc369_a,abc369_a,0.9999999999999998,2.220446049250313e-16,16,saturated,0.958333375,0.958333375,0.1102395277213866
livecodebench,livecodebench/3387,3387,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
livecodebench,livecodebench/abc377_g,abc377_g,0.9999999999999998,2.220446049250313e-16,16,easy,0.7916666875,0.7916666875,0.3886407871780056
livecodebench,livecodebench/abc382_c,abc382_c,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
kumo,kumo/pharmaceuticalenv-t4-a6-v1-s1,pharmaceuticalenv-t4-a6-v1-s1,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
reasoning-gym,reasoning-gym/reasoning-gym-games-knight-swap-easy00cea0a5-seed45-0,reasoning-gym-games-knight-swap-easy00cea0a5-seed45-0,0.9999999999999998,2.220446049250313e-16,16,hard,0.0624999375,0.0624999375,0.1301039948625083
kumo,kumo/geneticenv-t4-a6-v1-s0,geneticenv-t4-a6-v1-s0,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
reasoning-gym,reasoning-gym/reasoning-gym-games-puzzle24-easy00cea0a5-seed45-2,reasoning-gym-games-puzzle24-easy00cea0a5-seed45-2,0.9999999999999998,2.220446049250313e-16,16,saturated,0.979375,0.979375,0.0798802815155279
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-decimal-arithmetic-easy00cea0a5-seed45-2,reasoning-gym-arithmetic-decimal-arithmetic-easy00cea0a5-seed45-2,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375000625,0.9375000625,0.1301039948625083
reasoning-gym,reasoning-gym/reasoning-gym-cognition-color-cube-rotation-easy00cea0a5-seed45-2,reasoning-gym-cognition-color-cube-rotation-easy00cea0a5-seed45-2,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
quixbugs,quixbugs/quixbugs-python-sqrt,quixbugs-python-sqrt,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
research-code-bench,research-code-bench/siss_subtracted_importance_sampled_scores_importance_sampling_with_mixture,siss_subtracted_importance_sampled_scores_importance_sampling_with_mixture,0.9999999999999998,2.220446049250313e-16,16,hard,0.1458333125,0.1458333125,0.3326816428972898
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-rotten-oranges-easy00cea0a5-seed45-1,reasoning-gym-algorithmic-rotten-oranges-easy00cea0a5-seed45-1,0.9999999999999998,2.220446049250313e-16,16,easy,0.875,0.875,0.3307189138830738
kumo,kumo/malwareenv-t4-a6-v1-s0,malwareenv-t4-a6-v1-s0,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
spreadsheetbench,spreadsheetbench/15671,15671,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-dice-easy00cea0a5-seed45-0,reasoning-gym-arithmetic-dice-easy00cea0a5-seed45-0,0.9999999999999998,2.220446049250313e-16,16,saturated,0.958333375,0.958333375,0.1102395277213866
kumo,kumo/soilenv-t4-a6-v1-s1,soilenv-t4-a6-v1-s1,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
kumo,kumo/neuroenv-t4-a6-v1-s0,neuroenv-t4-a6-v1-s0,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
reasoning-gym,reasoning-gym/reasoning-gym-algebra-simple-equations-easy00cea0a5-seed45-1,reasoning-gym-algebra-simple-equations-easy00cea0a5-seed45-1,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9833333125,0.9833333125,0.0645498031239433
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-graph-color-easy00cea0a5-seed45-0,reasoning-gym-algorithmic-graph-color-easy00cea0a5-seed45-0,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
quixbugs,quixbugs/quixbugs-java-reverse_linked_list,quixbugs-java-reverse_linked_list,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
kumo,kumo/musicenv-t12-a16-v1-s1,musicenv-t12-a16-v1-s1,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
quixbugs,quixbugs/quixbugs-java-to_base,quixbugs-java-to_base,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
reasoning-gym,reasoning-gym/reasoning-gym-cognition-number-sequence-hard0292e21f-seed45-0,reasoning-gym-cognition-number-sequence-hard0292e21f-seed45-0,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
spreadsheetbench,spreadsheetbench/41601,41601,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
quixbugs,quixbugs/quixbugs-java-hanoi,quixbugs-java-hanoi,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
livecodebench,livecodebench/2808,2808,0.9999999999999998,2.220446049250313e-16,16,easy,0.8750000625,0.8750000625,0.2602081998932462
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-string-insertion-easy00cea0a5-seed45-2,reasoning-gym-algorithmic-string-insertion-easy00cea0a5-seed45-2,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
reasoning-gym,reasoning-gym/reasoning-gym-games-knight-swap-hard0292e21f-seed45-0,reasoning-gym-games-knight-swap-hard0292e21f-seed45-0,0.9999999999999998,2.220446049250313e-16,16,hard,0.0625,0.0625,0.2420614591379635
reasoning-gym,reasoning-gym/reasoning-gym-graphs-largest-island-easy00cea0a5-seed45-2,reasoning-gym-graphs-largest-island-easy00cea0a5-seed45-2,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
reasoning-gym,reasoning-gym/reasoning-gym-cognition-rectangle-count-easy00cea0a5-seed45-1,reasoning-gym-cognition-rectangle-count-easy00cea0a5-seed45-1,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
reasoning-gym,reasoning-gym/reasoning-gym-cognition-needle-haystack-hard0292e21f-seed45-2,reasoning-gym-cognition-needle-haystack-hard0292e21f-seed45-2,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
kumo,kumo/circusactenv-t4-a6-v1-s1,circusactenv-t4-a6-v1-s1,0.9999999999999998,2.220446049250313e-16,16,easy,0.916666625,0.916666625,0.2204793861616872
kumo,kumo/timetravelenv-t4-a6-v1-s0,timetravelenv-t4-a6-v1-s0,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-string-splitting-easy00cea0a5-seed45-2,reasoning-gym-algorithmic-string-splitting-easy00cea0a5-seed45-2,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
mmmlu,mmmlu/mmmlu-fr-fr-00056,mmmlu-fr-fr-00056,0.9999999999999998,2.220446049250313e-16,16,medium,0.5624999374999999,0.5624999374999999,0.4521361653077351
livecodebench,livecodebench/3163,3163,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
reasoning-gym,reasoning-gym/reasoning-gym-cognition-needle-haystack-hard0292e21f-seed45-1,reasoning-gym-cognition-needle-haystack-hard0292e21f-seed45-1,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
reasoning-gym,reasoning-gym/reasoning-gym-algorithmic-string-insertion-easy00cea0a5-seed45-0,reasoning-gym-algorithmic-string-insertion-easy00cea0a5-seed45-0,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
quixbugs,quixbugs/quixbugs-java-mergesort,quixbugs-java-mergesort,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
livecodebench,livecodebench/3046,3046,0.9999999999999998,2.220446049250313e-16,16,easy,0.9375,0.9375,0.2420614591379635
reasoning-gym,reasoning-gym/reasoning-gym-arithmetic-lcm-hard0292e21f-seed45-1,reasoning-gym-arithmetic-lcm-hard0292e21f-seed45-1,0.9999999999999998,2.220446049250313e-16,16,saturated,0.9583333125,0.9583333125,0.1613743867791287
research-code-bench,research-code-bench/eomt_disable_attention_mask,eomt_disable_attention_mask,0.9999999999999998,2.220446049250313e-16,16,hard,0.1458333125,0.1458333125,0.3326816428972898
gpqa-diamond,gpqa-diamond/49,49,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
swebenchpro,swebenchpro/instance_ansible__ansible-b6290e1d156af608bd79118d209a64a051c55001-v390e508d27db7a51eece36bb6d9698b63a5b638a,instance_ansible__ansible-b6290e1d156af608bd79118d209a64a051c55001-v390e508d27db7a51eece36bb6d9698b63a5b638a,0.9999999999999999,1.1102230246251565e-16,16,frontier,0.0208333125,0.0208333125,0.0806870723588348
mmmlu,mmmlu/mmmlu-es-la-00049,mmmlu-es-la-00049,0.9999999999999999,1.1102230246251565e-16,16,medium,0.5208333125,0.5208333125,0.4854658496185286
mmmlu,mmmlu/mmmlu-ar-xy-00003,mmmlu-ar-xy-00003,0.9999999999999999,1.1102230246251565e-16,16,medium,0.541666625,0.541666625,0.4695595047193
gpqa-diamond,gpqa-diamond/59,59,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
gpqa-diamond,gpqa-diamond/44,44,0.9999999999999999,1.1102230246251565e-16,16,saturated,0.9791666875,0.9791666875,0.0806870723588348
mmmlu,mmmlu/mmmlu-ar-xy-00005,mmmlu-ar-xy-00005,0.9999999999999999,1.1102230246251565e-16,16,medium,0.5208333125,0.5208333125,0.4854658496185286
mmmlu,mmmlu/mmmlu-en-us-00033,mmmlu-en-us-00033,0.9999999999999999,1.1102230246251565e-16,16,medium,0.5208333125,0.5208333125,0.4854658496185286
